Cam1_baseline,Cam1_distance,Cam1_slope,Cam1_intercept,Cam2_baseline,Cam2_distance,Cam2_slope,Cam2_intercept,Cam3_baseline,Cam3_distance,Cam3_slope,Cam3_intercept,Cam4_baseline,Cam4_distance,Cam4_slope,Cam4_intercept,Cam5_baseline,Cam5_distance,Cam6_baseline,Cam6_distance
-9.954872048957386,15.180062566414136,,,5.993171206474569,3.270844397102623,,,0.6293624267879262,7.867548179641258,,,6.464625327356426,2.1003439098209142,,,,,,
-6.12430951288283,10.266109727824553,,,1.701482967909159,10.65609806727495,,,-0.0839707761881193,9.087166354690067,,,2.757950493112688,7.430901577614719,,,,,,
-7.720779587679642,16.44451817451992,,,1.4875297762321054,10.887967725453995,,,0.9158118366649142,6.108570909411726,,,6.469165244390069,2.336135692830503,,,,,,
3.6492058846767375,3.864562782253894,,,1.208314607352072,11.626048357258206,,,3.621914798301537,5.233149810823642,,,6.8381456133004,1.9340664593872527,,,,,,
-3.014726509735866,9.07295938795694,,,5.414636736803082,4.485007849720933,,,-1.3015716552835794,8.236433947940466,,,2.301454134690884,7.77973449243609,,,,,,
-3.553086195041882,7.605090602587973,,,3.576825332665614,10.457176738155454,,,1.8325996901253163,6.508156323727711,,,9.180049224796338,3.0147505222828244,,,,,,
-9.20215248887654,13.331742281203509,,,-0.6356379538589234,14.53252800332769,,,2.864422545929611,6.557679758364238,,,6.231027615079115,4.866359102775932,,,,,,
-7.5479478131835345,10.778641880251806,,,4.13142394310227,5.769087997191971,,,0.6107724004689179,10.957915790929292,,,-0.2702052243533195,8.883023581634708,,,,,,
-8.911982819342162,12.86331432524189,,,3.1182321719027595,7.67406945579757,,,0.0783105206450437,9.650749284068326,,,0.8014663192774726,7.219879144627122,,,,,,
-5.927781518328941,9.16477321761116,,,0.8589739624152434,8.76013120138476,,,1.6028392954917443,7.596588453361971,,,-0.6605771643201512,9.770450888756653,,,,,,
-6.190676531474636,9.476280589180153,,,-0.8525629579494967,12.922203880108148,,,3.5801798882244027,7.029811290459809,,,1.281847577134113,8.632451378395672,,,,,,
-6.123856303411685,10.304893708728429,,,-0.4925232305436074,13.184868595386591,,,2.3723613284541565,8.889983443467097,,,0.0540477880363141,9.54358551215047,,,,,,
-3.1033114781303435,6.695292992067603,,,-0.6996085340024986,10.324962757219776,,,5.397626068671767,5.064068538661522,,,3.966526212852574,3.848983218918802,,,,,,
-6.744228199483047,9.49369947266832,,,2.5194142133996134,7.727824978464678,,,5.076414263553277,5.343899735659129,,,-1.8430328225957124,9.225667229600496,,,,,,
,,,,1.3494829213852984,10.211327356284926,,,1.9574397481470296,10.61162057212682,,,2.05705805159655,4.587715261962172,,,,,,
,,,,8.162223962242635,4.309614596040209,,,1.7894599482039226,7.937372636796952,,,-2.028371939552902,8.924351684488546,,,,,,
,,,,4.792081554981995,6.044611138675674,,,5.237107510585479,6.152412395719526,,,-1.7618496211648895,9.058006783240549,,,,,,
,,,,1.8064390422212275,9.939354322197758,,,5.344656136064188,4.694766449832185,,,-0.3433119963429129,8.746173130858857,,,,,,
,,,,5.436190151292595,7.351433263821392,,,4.942992871265153,5.368112979848528,,,0.8642490541160437,4.47020545026084,,,,,,
,,,,6.835168698158055,4.95914848136918,,,0.9489785837606364,8.098892344217262,,,2.2791829438694973,6.552383116181858,,,,,,
,,,,7.060795565252275,3.324022088788843,,,-0.365858413203566,8.912901079764886,,,-2.869685249015508,10.918420939672824,,,,,,
,,,,7.09675359043686,3.5793707173394207,,,1.014058880504365,9.534824318866011,,,0.4251463637785889,6.745619891781043,,,,,,
,,,,0.6709724851795958,9.453831910821956,,,-2.084149937454677,10.456525786066443,,,0.9359523561603378,7.589519416054739,,,,,,
,,,,-2.178247903829145,11.930235120845236,,,5.147979523170915,3.5852270266713537,,,0.5541909921644962,8.637261360236813,,,,,,
,,,,1.3451262296133382,8.553102494251181,,,-0.4839841027022825,12.818085819614735,,,-1.2987259990963824,9.196403857327546,,,,,,
,,,,-0.963433053488368,11.495642296053491,,,-0.620299364382117,7.45871853397089,,,-2.487877997044344,9.556603988070908,,,,,,
,,,,7.111956803806201,2.332549753779091,,,-1.4725070780208105,10.45598678145435,,,1.2661626310673957,6.084204153090287,,,,,,
,,,,2.726930545607628,8.071575258947103,,,0.9807693546701182,8.542122585411686,,,-0.691614903372341,10.307814248814148,,,,,,
,,,,5.484296267528094,9.795564521809672,,,6.946417748888719,2.84793486956992,,,6.409793216150135,2.72297556561033,,,,,,
